Loan,Pool,Price
103408023,pool_202,84899.3872532326
103408023,pool_132,84874.8003279247
103408023,pool_121,84796.9470797326
103408023,pool_146,84739.4949569746
103408023,pool_122,84698.8392253267
103408023,pool_133,84660.4516132245
103408023,pool_147,84630.0777984826
103408023,pool_158,84628.8877029247
103408023,pool_134,84551.0344547326
103408023,pool_123,84493.6003990245
103408023,pool_124,84477.8227532326
103408023,pool_135,84452.9266003267
103408023,pool_148,84452.9266003267
103408023,pool_168,84418.1054529247
103408023,pool_159,84414.5389882246
103408023,pool_160,84305.1218297326
103408023,pool_136,84247.6877740246
103408023,pool_149,84247.6877740246
103408023,pool_13,84242.4535779247
103408023,pool_137,84231.9101282326
103408023,pool_150,84231.9101282326
103408023,pool_169,84203.7567382245
103408023,pool_170,84094.3395797326
103408023,pool_161,84084.0576628267
103408023,pool_14,84028.1048632245
103408023,pool_171,83943.5361628267
103408023,pool_15,83918.6877047326
103408023,pool_162,83878.8188365245
103408023,pool_163,83863.0411907326
103408023,pool_172,83738.2973365245
103408023,pool_173,83722.5196907326
103408023,pool_17,83504.4064753267
103408023,pool_18,83299.1676490245
103408023,pool_19,83283.3900032326
103408508,pool_238,299959.043050521
103408508,pool_237,299132.984802671
103408508,pool_236,298848.997024676
103408508,pool_242,296822.130250521
103408508,pool_241,295779.801138671
103408508,pool_240,295540.956913316
103408815,pool_17,411758.688263251
103408815,pool_21,411110.289159891
103408815,pool_22,410342.466799124
103408815,pool_244,409976.361017891
103408815,pool_248,409902.204071891
103408815,pool_19,409736.050799124
103408815,pool_249,409555.330799124
103408815,pool_246,408511.170799124
103408844,pool_416,209052.125502466
103408844,pool_415,207915.125342466
103408844,pool_419,207553.531342466
103408844,pool_418,206798.025342466
103408844,pool_240,206739.625502466
103408844,pool_239,205602.625342466
103408844,pool_244,205366.031342466
103408844,pool_243,204610.525342466
103408926,pool_194,86562.3984396577
103408926,pool_116,86416.9734396577
103408926,pool_129,86289.7265646577
103408926,pool_196,86275.5809692602
103408926,pool_142,86253.3703146577
103408926,pool_195,86195.2780770674
103408926,pool_155,86180.6578146577
103408926,pool_118,86130.1559692602
103408926,pool_117,86049.8530770674
103408926,pool_9,86017.0546896577
103408926,pool_131,86002.9090942602
103408926,pool_197,85968.7528146577
103408926,pool_144,85966.5528442602
103408926,pool_130,85922.6062020674
103408926,pool_157,85893.8403442602
103408926,pool_143,85886.2499520674
103408926,pool_156,85813.5374520674
103408926,pool_11,85730.2372192602
103408926,pool_119,85714.2590646577
103408926,pool_199,85708.4234692602
103408926,pool_10,85649.9343270674
103408926,pool_198,85601.6324520674
103408926,pool_145,85541.5668771577
103408926,pool_132,85459.7653146577
103408926,pool_121,85453.9297192602
103408926,pool_120,85347.1387020674
103408926,pool_147,85281.2375317602
103408926,pool_158,85205.2715646577
103408926,pool_134,85199.4359692602
103408926,pool_146,85174.4465145674
103408926,pool_133,85092.6449520674
103408926,pool_168,84987.1340646577
103408926,pool_160,84944.9422192602
103408926,pool_159,84838.1512020674
103408926,pool_13,84805.3528146577
103408926,pool_170,84726.8047192602
103408926,pool_169,84620.0137020674
103408926,pool_15,84545.0234692602
103408926,pool_14,84438.2324520674
103409002,pool_6,579997.51991755
103409002,pool_7,579692.398840548
103409002,pool_5,579061.660040069
103409002,pool_10,578288.03780755
103409002,pool_11,578198.531640548
103409002,pool_9,577791.899065069
103409002,pool_33,568740.64491755
103409002,pool_34,568435.523840548
103409002,pool_32,567804.785040069
103409002,pool_37,567209.52980755
103409002,pool_38,567063.666640548
103409002,pool_36,566713.391065069
103409447,pool_455,278559.748666089
103409447,pool_456,278356.328297466
103409447,pool_240,275940.108041091
103409447,pool_244,274944.703297466
103409503,pool_215,438464.236957809
103409503,pool_213,438101.433091727
103409503,pool_214,437028.593162361
103409503,pool_446,436865.836957809
103409503,pool_444,436067.763283726
103409503,pool_15,435764.236957809
103409503,pool_13,435401.433091727
103409503,pool_445,435144.036363022
103409503,pool_218,434785.864957809
103409503,pool_14,434328.593162361
103409503,pool_242,434165.836957809
103409503,pool_216,434130.769459727
103409503,pool_449,433844.104957809
103409503,pool_240,433367.763283727
103409503,pool_217,433106.940362361
103409503,pool_447,432735.603859727
103409503,pool_241,432444.036363022
103409503,pool_19,432085.864957809
103409503,pool_448,431813.532363022
103409503,pool_17,431430.769459726
103409503,pool_246,431144.104957808
103409503,pool_18,430406.940362363
103409503,pool_244,430035.603859726
103409503,pool_245,429113.532363022
103409533,pool_142,134592.590069113
103409533,pool_143,134535.507003679
103409533,pool_155,134479.365069113
103409533,pool_156,134422.282003679
103409533,pool_144,134329.537451699
103409533,pool_9,134224.608819113
103409533,pool_157,134216.312451699
103409533,pool_10,134167.525753679
103409533,pool_370,133973.855583993
103409533,pool_11,133961.556201699
103409533,pool_371,133934.189085875
103409533,pool_383,133917.243083993
103409533,pool_384,133877.576585875
103409533,pool_372,133814.363701699
103409533,pool_396,133804.018083993
103409533,pool_397,133764.351585875
103409533,pool_385,133757.751201699
103409533,pool_145,133721.509253713
103409533,pool_236,133690.793083993
103409533,pool_237,133651.126585875
103409533,pool_146,133647.923288679
103409533,pool_398,133644.526201699
103409533,pool_147,133551.678466699
103409533,pool_238,133531.301201699
103409533,pool_158,133197.843628713
103409533,pool_159,133124.257663679
103409533,pool_373,133106.331948713
103409533,pool_375,133055.542691699
103409533,pool_374,133046.714713875
103409533,pool_160,133028.012841699
103409533,pool_168,132858.168628713
103409533,pool_386,132851.575698713
103409533,pool_388,132800.786441699
103409533,pool_387,132791.958463875
103409533,pool_169,132784.582663679
103409533,pool_170,132688.337841699
103409533,pool_399,132653.431948713
103409533,pool_401,132602.642691699
103409533,pool_400,132593.814713875
103409533,pool_13,132575.106128713
103409533,pool_14,132501.520163679
103409533,pool_15,132405.275341699
103409533,pool_240,132228.838198713
103409533,pool_242,132178.048941699
103409533,pool_241,132169.220963875
103409559,pool_5,201209.966410958
103409559,pool_232,201134.270410958
103409559,pool_6,201097.78241072
103409559,pool_2,201028.048460958
103409559,pool_3,200983.95741072
103409559,pool_4,200937.192410958
103409559,pool_233,200893.782410958
103409559,pool_231,200767.292410958
103409559,pool_229,200572.034560958
103409559,pool_1,200523.067410958
103409559,pool_230,200366.067410958
103409559,pool_228,199979.317410959
103409652,pool_93,171953.612093322
103409652,pool_320,171712.041162072
103409652,pool_13,171592.674593322
103409652,pool_240,171351.103662072
103409652,pool_319,170609.689305822
103409652,pool_96,170465.182980822
103409652,pool_239,170248.751805822
103409652,pool_323,170117.947080822
103409652,pool_101,170104.245480822
103409652,pool_328,169757.009580822
103409652,pool_17,169562.839230822
103409652,pool_244,169396.072080822
103409652,pool_322,169273.416180822
103409652,pool_327,168912.478680822
103409652,pool_243,168551.541180822
103409816,pool_185,137981.652778903
103409816,pool_416,137669.993507217
103409816,pool_188,137127.888375472
103409816,pool_419,136673.570757262
103409816,pool_13,136444.059966403
103409816,pool_240,136132.400694717
103409816,pool_17,135631.852125472
103409816,pool_244,135219.091069762
103410038,pool_233,279039.194188438
103410038,pool_231,278772.698428439
103410038,pool_232,278768.629840439
103410038,pool_230,277940.977684438
103410038,pool_229,277538.144501279
103410038,pool_228,276900.420328438
103410871,pool_6,411516.539518176
103410871,pool_233,410792.22760866
103410871,pool_5,410688.666374114
103410871,pool_231,410324.493867917
103410871,pool_232,410236.277893513
103411620,pool_204,63587.9942547948
103411620,pool_206,63526.1192547948
103411620,pool_203,63508.2829068492
103411620,pool_205,63438.1579068492
103411620,pool_126,63246.7442547948
103411620,pool_437,63238.7942547948
103411620,pool_435,63208.4942547948
103411620,pool_125,63167.0329068492
103411620,pool_128,63092.9942547948
103411620,pool_436,63075.4987068492
103411620,pool_434,63063.9487068492
103411620,pool_127,63005.0329068492
103411620,pool_356,62910.6692547948
103411620,pool_354,62906.6192547948
103411620,pool_139,62892.3692547948
103411620,pool_152,62892.3692547948
103411620,pool_138,62812.6579068492
103411620,pool_151,62812.6579068492
103411620,pool_141,62804.2442547948
103411620,pool_353,62762.0737068492
103411620,pool_355,62747.3737068492
103411620,pool_154,62738.6192547948
103411620,pool_165,62721.7442547948
103411620,pool_140,62716.2829068492
103411620,pool_153,62650.6579068492
103411620,pool_164,62642.0329068492
103411620,pool_367,62617.8692547948
103411620,pool_175,62524.8692547948
103411620,pool_380,62512.8692547948
103411620,pool_366,62473.3237068492
103411620,pool_174,62445.1579068492
103411620,pool_369,62398.7942547948
103411620,pool_382,62372.5442547948
103411620,pool_379,62368.3237068492
103411620,pool_167,62344.8692547948
103411620,pool_393,62302.8692547948
103411620,pool_177,62266.1192547948
103411620,pool_166,62256.9079068492
103411620,pool_368,62235.4987068492
103411620,pool_381,62209.2487068492
103411620,pool_176,62178.1579068492
103411620,pool_392,62158.3237068492
103411620,pool_22,62144.2442547948
103411620,pool_406,62132.2442547948
103411620,pool_395,62123.1692547948
103411620,pool_25,62082.3692547948
103411620,pool_21,62064.5329068492
103411620,pool_408,62057.5442547948
103411620,pool_24,61994.4079068492
103411620,pool_405,61987.6987068492
103411620,pool_394,61959.8737068492
103411620,pool_249,61895.9942547948
103411620,pool_407,61894.2487068492
103411620,pool_252,61860.6692547948
103411620,pool_248,61751.4487068492
103411620,pool_251,61697.3737068492
103411641,pool_5,370022.733024656
103411641,pool_6,369618.060024227
103411641,pool_4,368777.145024659
103411641,pool_232,368470.369608656
103411641,pool_233,367760.967624659
103411641,pool_9,367526.367024656
103411641,pool_236,367448.675424656
103411641,pool_10,367073.067024227
103411641,pool_231,367048.785024659
103411641,pool_237,366746.007024659
103411641,pool_8,366737.295024659
103411641,pool_235,366471.615024659
103411781,pool_11,468618.713996711
103411781,pool_10,467963.178118367
103411781,pool_9,467871.712685591
103411781,pool_238,467239.313996711
103411781,pool_237,466143.40979906
103411781,pool_236,465990.569136791
103411781,pool_15,463016.252396711
103411781,pool_242,462352.316396711
103411781,pool_14,462092.246518367
103411781,pool_13,462058.936589591
103411781,pool_241,460921.23851906
103411781,pool_240,460838.703389591
103412684,pool_350,104004.662315068
103412684,pool_347,103924.578740068
103412684,pool_352,103827.401520548
103412684,pool_351,103731.114227868
103412684,pool_360,103705.828740068
103412684,pool_348,103634.764227869
103412684,pool_373,103508.953740068
103412684,pool_361,103416.014227869
103412684,pool_363,103414.037315068
103412684,pool_349,103348.176520548
103412684,pool_376,103326.537315068
103412684,pool_386,103312.078740068
103412684,pool_365,103236.776520548
103412684,pool_374,103219.139227868
103412684,pool_399,103158.953740068
103412684,pool_389,103151.537315068
103412684,pool_378,103149.276520548
103412684,pool_364,103140.489227868
103412684,pool_362,103129.426520548
103412684,pool_377,103052.989227868
103412684,pool_387,103022.264227869
103412684,pool_391,102974.276520548
103412684,pool_375,102932.551520548
103412684,pool_402,102910.912315068
103412684,pool_390,102877.989227868
103412684,pool_400,102869.139227869
103412684,pool_240,102830.828740068
103412684,pool_388,102735.676520548
103412684,pool_404,102733.651520548
103412684,pool_403,102637.364227868
103412684,pool_401,102582.551520548
103412684,pool_241,102541.014227869
103412684,pool_244,102473.412315068
103412684,pool_246,102296.151520548
103412684,pool_242,102254.426520548
103412684,pool_245,102199.864227868
103412918,pool_11,234634.933080844
103412918,pool_10,234587.382000519
103412918,pool_238,234417.900830844
103412918,pool_9,234166.022741167
103412918,pool_237,234077.470440866
103412918,pool_236,233638.415056867
103412918,pool_15,230719.785518344
103412918,pool_14,230599.414406769
103412918,pool_242,230289.147843344
103412918,pool_13,230178.055147417
103412918,pool_241,229841.629172116
103412918,pool_240,229402.573788117
103413643,pool_340,236306.352778432
103413643,pool_232,236100.753153432
103414203,pool_203,65158.2829068492
103414203,pool_205,65088.1579068492
103414203,pool_204,65073.1262547948
103414203,pool_206,65011.2512547948
103414203,pool_125,64817.0329068492
103414203,pool_126,64731.8762547948
103414203,pool_436,64725.4987068492
103414203,pool_437,64717.9262547948
103414203,pool_434,64713.9487068492
103414203,pool_435,64687.6262547948
103414203,pool_127,64655.0329068492
103414203,pool_128,64578.1262547948
103414203,pool_138,64462.6579068492
103414203,pool_151,64462.6579068492
103414203,pool_353,64412.0737068492
103414203,pool_355,64397.3737068492
103414203,pool_356,64389.8012547948
103414203,pool_354,64385.7512547948
103414203,pool_139,64377.5012547948
103414203,pool_152,64377.5012547948
103414203,pool_140,64366.2829068492
103414203,pool_153,64300.6579068492
103414203,pool_164,64292.0329068492
103414203,pool_141,64289.3762547948
103414203,pool_154,64223.7512547948
103414203,pool_165,64206.8762547948
103414203,pool_366,64123.3237068492
103414203,pool_367,64097.0012547948
103414203,pool_174,64095.1579068492
103414203,pool_379,64018.3237068492
103414203,pool_175,64010.0012547948
103414203,pool_380,63992.0012547948
103414203,pool_166,63906.9079068492
103414203,pool_368,63885.4987068492
103414203,pool_369,63877.9262547948
103414203,pool_381,63859.2487068492
103414203,pool_382,63851.6762547948
103414203,pool_167,63830.0012547948
103414203,pool_176,63828.1579068492
103414203,pool_392,63808.3237068492
103414203,pool_393,63782.0012547948
103414203,pool_177,63751.2512547948
103414203,pool_21,63714.5329068492
