Loan,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary,PropOcc,PropState,PropType,Purpose
600137610,219000,635,41.584,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600137851,466000,747,31.832,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600137891,484350,794,34.871,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
600137987,250000,794,20.856,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600138179,356000,709,30.205,0,0,1,1,Primary,PA,SFR_Dt,Cashout
600138225,210000,776,29.455,0,0,0,1,Primary,MA,CondoHi,Rate/Term
600138242,208000,827,44.048,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
600138286,397500,758,44.686,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600138576,254000,713,21.182,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
600138622,250000,693,47.95,0,0,1,0,Second,NY,SFR_Dt,Cashout
600138701,318093,801,16.916,0,0,0,0,NOO,UT,4 Unit,Purchase
600138734,249151,728,42.37,0,0,0,1,Primary,HI,CondoHi,Rate/Term
600138780,436500,749,41.582,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
600139099,678000,731,30.54,1,0,0,0,NOO,NY,CondoLo,Rate/Term
600139104,96000,782,37.487,0,0,0,1,Primary,NY,Co-op,Purchase
600139173,474000,779,45.804,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600139178,129000,620,39.542,0,0,0,0,Second,UT,SFR_Dt,Rate/Term
600139202,320000,753,41.153,0,0,1,1,Primary,MN,SFR_At,Cashout
600139247,482000,735,40.483,0,0,1,1,Primary,NY,SFR_Dt,Cashout
600139404,247385,813,45.644,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600139438,270000,741,43.961,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
600139450,249000,789,31.441,0,0,1,1,Primary,IL,SFR_Dt,Cashout
600139472,357000,726,48.274,0,0,0,1,Primary,MD,SFR_At,Rate/Term
600139488,450000,809,12.727,0,0,1,1,Primary,MN,SFR_Dt,Cashout
600139632,484350,676,43.701,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
600139658,517550,790,33.646,1,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600139718,260000,720,40.71,0,0,1,1,Primary,WA,SFR_Dt,Cashout
600139770,276800,743,32.973,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600139775,538200,782,45.075,1,0,0,1,Primary,WA,SFR_Dt,Rate/Term
600139780,543900,713,44.001,1,0,1,1,Primary,NY,SFR_Dt,Cashout
600139784,435000,795,5.288,0,0,0,0,NOO,NY,3 Unit,Purchase
600139796,428000,765,41.49,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
600139896,315000,802,31.161,0,0,1,0,NOO,NJ,4 Unit,Cashout
600140032,287200,743,38.193,0,0,0,0,NOO,NV,SFR_At,Purchase
600140049,484350,731,48.941,0,0,1,1,Primary,NY,CondoLo,Cashout
600140055,139500,725,31.663,0,0,0,1,Primary,NY,Co-op,Purchase
600140130,484000,752,45.223,0,1,1,1,Primary,CA,CondoLo,Cashout
600140243,419000,758,46.855,0,1,0,0,NOO,CA,SFR_At,Rate/Term
600140304,125000,747,14.855,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600140394,600000,757,33.687,1,0,1,0,NOO,NY,CondoLo,Cashout
600140555,453700,798,49.229,0,0,0,1,Primary,HI,Det Condo,Rate/Term
600140594,458500,763,29.206,0,0,0,0,NOO,NY,CondoLo,Rate/Term
600140659,297300,729,44.193,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
600140695,407000,806,15.718,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
600140707,261000,724,45.173,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
600140796,220000,791,26.918,0,0,0,1,Primary,NY,Co-op,Purchase
600140828,390000,664,34.389,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600140870,143000,697,32.008,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
600140884,407000,794,35.884,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600141054,150000,749,28.784,0,0,1,1,Primary,WA,SFR_Dt,Cashout
600141079,149300,768,24.616,0,0,0,1,Primary,IL,SFR_At,Rate/Term
600141087,424000,808,35.569,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
600141156,402000,738,47.695,0,0,0,1,Primary,IL,CondoLo,Rate/Term
600141162,165000,704,41.14,0,0,0,0,NOO,MN,SFR_At,Purchase
600141186,81000,781,42.796,0,0,1,1,Primary,IL,SFR_Dt,Cashout
600141205,1179000,701,49.141,1,0,0,1,Primary,NY,4 Unit,Rate/Term
600141307,275000,775,26.952,0,0,0,1,Primary,FL,SFR_At,Rate/Term
600141324,265600,741,44.159,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600141337,166250,688,49.727,0,0,0,1,Primary,FL,CondoLo,Purchase
600141354,444360,713,48.664,0,0,0,1,Primary,VA,SFR_At,Purchase
600141402,390000,699,31.177,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600141418,172500,655,39.684,0,0,0,0,NOO,HI,CondoMid,Purchase
600141426,334500,718,45.937,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
600141433,454000,740,30.478,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600141435,366000,802,40.647,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600141441,372000,797,31.797,0,1,0,1,Primary,CA,SFR_At,Rate/Term
600141458,640000,700,43.406,1,0,1,1,Primary,HI,SFR_Dt,Cashout
600141521,512000,719,42.982,1,0,0,1,Primary,NY,CondoLo,Purchase
600141523,304000,669,41.428,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600141555,400000,713,47.296,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
600141607,726525,782,46.248,0,0,0,1,Primary,HI,3 Unit,Rate/Term
600141630,310800,702,43.309,0,0,0,1,Primary,OR,SFR_Dt,Purchase
600141664,207000,791,28.336,0,0,0,1,Primary,PA,SFR_Dt,Rate/Term
600141714,480000,799,30.373,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600141723,273750,727,47.752,0,0,0,0,NOO,NY,CondoLo,Rate/Term
600141728,456000,753,33.344,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600141758,431755,723,39.991,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600141820,390300,746,36.149,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600141880,450000,698,44.048,0,0,1,1,Primary,NY,2 Unit,Cashout
600141883,133500,671,36.803,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
600141891,270500,747,43.167,0,0,0,1,Primary,IL,SFR_At,Rate/Term
600141983,155000,773,50.059,0,0,1,0,NOO,NV,SFR_At,Cashout
600141987,683000,711,35.893,1,0,0,1,Primary,HI,SFR_At,Rate/Term
600141993,116000,766,43.483,0,0,0,1,Primary,NY,Co-op,Purchase
600142031,415227.14,698,46.373,0,0,0,1,Primary,IL,SFR_At,Purchase
600142047,239000,722,41.651,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600142088,520000,754,45.916,1,0,0,1,Primary,NJ,SFR_Dt,Purchase
600142106,118400,749,27.876,0,0,0,1,Primary,NY,Co-op,Purchase
600142113,363120,727,30.375,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600142154,352000,788,33.842,0,0,0,0,Second,NY,SFR_Dt,Purchase
600142157,310400,760,38.67,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600142158,435000,785,45.173,0,0,0,0,NOO,VA,SFR_Dt,Purchase
600142184,280000,755,40.013,0,0,0,0,NOO,NY,SFR_Dt,Rate/Term
600142193,313200,817,45.445,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600142210,220000,797,37.306,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600142243,382500,794,39.31,0,0,1,1,Primary,NY,SFR_At,Cashout
600142254,200000,799,26.645,0,0,0,1,Primary,WA,SFR_At,Rate/Term
600142288,681640,786,43.588,1,1,0,1,Primary,CA,SFR_Dt,Purchase
600142301,117000,749,36.995,0,0,0,1,Primary,NY,Co-op,Purchase
600142451,333000,808,44.316,0,1,0,1,Primary,CA,SFR_At,Rate/Term
600142467,400000,779,29.155,0,0,1,1,Primary,WA,SFR_Dt,Cashout
600142479,704950,728,49.252,1,1,1,1,Primary,CA,SFR_Dt,Cashout
600142494,152000,705,39.165,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600142503,544000,772,44.863,1,0,0,1,Primary,NY,CondoLo,Rate/Term
600142520,476000,749,49.695,0,0,0,1,Primary,NY,CondoLo,Purchase
600142536,236000,743,49.974,0,1,1,1,Primary,CA,SFR_At,Cashout
600142567,459000,768,20.412,0,0,0,0,Second,NY,SFR_Dt,Purchase
600142580,484000,744,42.664,0,0,0,1,Primary,IL,SFR_Dt,Purchase
600142652,687400,817,26.073,0,1,1,0,NOO,CA,3 Unit,Cashout
600142656,475000,732,39.041,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600142667,380000,735,33.415,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600142676,726525,779,14.346,1,1,1,0,NOO,CA,SFR_Dt,Cashout
600142695,105000,756,28.752,0,0,1,0,NOO,NJ,CondoLo,Cashout
600142697,105000,756,27.313,0,0,1,0,NOO,NJ,CondoLo,Cashout
600142757,286500,685,39.178,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600142768,460000,753,41.56,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600142777,102300,762,24.933,0,0,1,1,Primary,IL,SFR_At,Cashout
600142781,629000,722,34.183,1,0,1,1,Primary,NY,SFR_Dt,Cashout
600142784,268658.17,770,31.925,0,0,0,1,Primary,FL,SFR_Dt,Rate/Term
600142788,213600,795,42.205,0,0,0,1,Primary,NV,SFR_At,Purchase
600142832,280330,713,44.227,0,0,0,1,Primary,HI,CondoLo,Purchase
600142846,372831,757,26.063,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
600142852,215500,706,49.961,0,0,0,1,Primary,FL,SFR_At,Rate/Term
600142886,146500,747,41.425,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600142905,242400,716,38.445,0,0,1,1,Primary,MN,SFR_Dt,Cashout
600142909,352500,781,28.367,0,0,0,0,NOO,WA,SFR_Dt,Purchase
600142955,305000,795,21.573,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600142998,535000,654,37.446,1,0,0,1,Primary,WA,SFR_At,Rate/Term
600143011,641700,781,36.036,1,0,0,0,NOO,WA,SFR_Dt,Rate/Term
600143020,188500,754,42.247,0,0,0,1,Primary,IL,SFR_At,Rate/Term
600143026,484350,787,37.209,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
600143042,157000,716,31.168,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
600143052,385500,776,15.514,0,1,0,1,Primary,CA,SFR_At,Rate/Term
600143079,162000,787,45.472,0,0,0,1,Primary,IL,CondoLo,Purchase
600143114,300000,767,32.447,0,0,1,1,Primary,MA,CondoLo,Cashout
600143128,403000,791,50.465,0,0,0,1,Primary,PA,SFR_Dt,Rate/Term
600143133,446200,756,38.868,0,0,0,1,Primary,MD,SFR_Dt,Rate/Term
600143200,436000,791,40.364,0,1,0,1,Primary,CA,SFR_At,Rate/Term
600143204,334000,791,40.364,0,1,0,0,NOO,CA,CondoLo,Rate/Term
600143207,318750,791,40.364,0,1,1,0,NOO,CA,SFR_At,Cashout
600143212,484300,762,39.984,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
600143229,443200,677,43.76,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600143283,484350,695,42.462,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600143325,350000,774,39.114,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600143341,312000,769,49.34,0,0,0,1,Primary,CO,SFR_At,Rate/Term
600143368,456000,769,30.33,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600143369,227750,706,40.517,0,0,1,1,Primary,PA,SFR_Dt,Cashout
600143374,320000,752,36.633,0,0,0,1,Primary,FL,SFR_At,Rate/Term
600143409,588600,799,49.241,1,1,0,1,Primary,CA,CondoLo,Rate/Term
600143415,434000,784,35.3,0,1,1,1,Primary,CA,2 Unit,Cashout
600143430,510000,787,44.722,1,0,1,1,Primary,HI,SFR_Dt,Cashout
600143433,234000,816,28.215,0,0,1,1,Primary,PA,SFR_Dt,Cashout
600143459,480000,775,41.838,0,1,0,1,Primary,CA,2 Unit,Rate/Term
600143462,431000,797,19.054,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600143469,268000,712,43.316,0,0,0,1,Primary,MI,SFR_Dt,Purchase
600143474,300000,676,42.894,0,0,1,1,Primary,FL,SFR_At,Cashout
600143478,504000,753,46.705,1,0,0,1,Primary,HI,CondoHi,Rate/Term
600143574,726500,636,41.661,1,0,1,1,Primary,NY,SFR_Dt,Cashout
600143589,345000,767,44.88,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600143594,180500,765,43.778,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
600143629,299900,687,44.95,0,1,0,0,NOO,CA,3 Unit,Purchase
600143643,500000,739,34.043,1,0,0,1,Primary,NJ,SFR_Dt,Purchase
600143650,480000,716,36.247,0,1,1,1,Primary,CA,SFR_At,Cashout
600143692,282500,703,24.763,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
600143754,380000,750,40.904,0,0,1,1,Primary,NY,SFR_Dt,Cashout
600143757,92000,728,49.659,0,0,0,1,Primary,OH,SFR_Dt,Rate/Term
600143760,277000,693,41.302,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600143788,139500,755,47.106,0,0,0,1,Primary,HI,CondoLo,Rate/Term
600143806,171000,643,36.286,0,0,1,1,Primary,TX,SFR_Dt,Cashout
600143852,467950,730,40.64,0,0,0,0,Second,HI,CondoLo,Purchase
600143860,625000,784,36.656,1,1,0,1,Primary,CA,SFR_At,Rate/Term
600143872,119000,737,36.894,0,0,1,1,Primary,FL,CondoLo,Cashout
600143948,296000,783,42.525,0,0,1,1,Primary,CO,SFR_Dt,Cashout
600143951,339200,752,43.617,0,0,0,1,Primary,IN,SFR_At,Purchase
600143952,356250,779,48.643,0,0,0,1,Primary,MA,3 Unit,Purchase
600143959,250400,776,26.32,0,0,1,1,Primary,UT,SFR_Dt,Cashout
600143967,336500,738,46.234,0,0,0,1,Primary,CO,SFR_At,Rate/Term
600143973,722950,806,49.591,1,1,0,1,Primary,CA,SFR_Dt,Purchase
600144034,400000,622,26.325,0,0,1,1,Primary,NY,SFR_Dt,Cashout
600144053,275000,721,26.801,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
600144062,308750,658,33.965,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600144071,452000,749,36.008,0,0,0,1,Primary,HI,CondoLo,Rate/Term
600144083,479000,703,48.494,0,1,0,0,NOO,CA,SFR_Dt,Rate/Term
600144107,484000,742,15.776,0,0,0,0,NOO,NY,SFR_Dt,Rate/Term
600144122,290000,703,36.687,0,1,1,0,NOO,CA,SFR_Dt,Cashout
600144130,392000,778,33.988,0,0,0,1,Primary,NJ,SFR_At,Rate/Term
600144142,472000,728,44.734,0,0,1,1,Primary,MN,SFR_Dt,Cashout
600144175,263250,768,41.406,0,0,1,0,NOO,IL,SFR_At,Cashout
600144199,177000,728,48.631,0,0,1,0,NOO,WA,SFR_At,Cashout
600144216,430000,791,24.261,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600144223,454100,793,34.678,0,0,0,1,Primary,OR,SFR_Dt,Purchase
600144225,335000,769,25.2,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600144232,135000,735,18.328,0,0,0,0,NOO,NJ,SFR_Dt,Purchase
600144242,381000,791,40.233,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
600144261,325000,709,29.324,0,0,1,1,Primary,CO,SFR_Dt,Cashout
600144265,374400,708,25.584,0,0,0,1,Primary,CO,SFR_At,Purchase
600144266,361000,796,42.469,0,0,0,1,Primary,IL,SFR_Dt,Purchase
600144275,228000,628,44.547,0,0,1,1,Primary,MD,SFR_Dt,Cashout
600144278,447200,729,47.913,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
600144324,433000,744,37.496,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600144333,223200,646,40.523,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
600144335,610000,723,37.615,1,1,0,1,Primary,CA,SFR_Dt,Purchase
600144350,413500,738,45.134,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600144357,408750,787,26.246,0,0,0,0,Second,HI,CondoLo,Purchase
600144373,433000,784,27.003,0,1,0,0,NOO,CA,SFR_At,Rate/Term
600144380,155000,806,34.743,0,0,1,0,NOO,NV,SFR_At,Cashout
600144386,450000,771,32.718,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600144391,484350,786,45.552,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600144439,303421,627,21.982,0,0,0,1,Primary,MD,SFR_Dt,Rate/Term
600144452,187500,808,39.644,0,0,0,0,NOO,NY,CondoLo,Purchase
600144462,142000,778,18.366,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
600144478,154000,779,17.586,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600144480,578500,752,42.567,1,0,0,1,Primary,MD,SFR_Dt,Rate/Term
600144494,280000,691,34.118,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
600144497,445000,755,25.794,0,0,1,0,NOO,NY,2 Unit,Cashout
600144505,447000,747,20.214,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600144554,325000,816,44.548,0,1,1,1,Primary,CA,CondoLo,Cashout
600144579,192000,758,47.389,0,0,0,0,NOO,AZ,SFR_At,Rate/Term
600144582,197000,758,48.684,0,0,0,0,NOO,AZ,SFR_At,Rate/Term
600144583,191000,758,48.119,0,0,0,0,NOO,AZ,SFR_At,Rate/Term
600144586,210000,758,47.24,0,0,0,0,NOO,AZ,SFR_At,Rate/Term
600144592,437500,792,37.815,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600144597,484350,778,27.554,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600144599,431000,761,38.06,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600144602,452000,743,45.011,0,0,0,1,Primary,HI,SFR_At,Purchase
600144618,276000,792,25.086,0,0,0,0,NOO,NY,SFR_Dt,Purchase
600144623,513000,770,37.963,1,0,0,1,Primary,MD,SFR_At,Rate/Term
600144631,392000,704,26.495,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
600144646,305000,778,31.806,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
600144652,373000,672,42.301,0,1,1,1,Primary,CA,CondoLo,Cashout
600144656,373000,789,29.124,0,0,0,1,Primary,MD,SFR_Dt,Rate/Term
600144663,379000,766,26.614,0,0,1,1,Primary,CO,SFR_At,Cashout
600144664,320150,737,45.411,0,1,0,1,Primary,CA,CondoLo,Purchase
600144667,393000,696,18.455,0,1,1,1,Primary,CA,SFR_At,Cashout
600144677,421600,727,42.467,0,0,0,1,Primary,IL,SFR_At,Purchase
600144683,332000,709,38.959,0,0,1,1,Primary,IN,SFR_Dt,Cashout
600144692,98800,806,23.974,0,0,0,1,Primary,NJ,CondoLo,Purchase
600144700,176000,751,41.779,0,0,0,1,Primary,IL,SFR_At,Rate/Term
600144703,300000,798,34.932,0,0,1,1,Primary,MA,SFR_Dt,Cashout
600144712,220000,711,48.272,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600144713,435000,785,30.372,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
600144717,533000,663,23.409,1,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600144725,300000,717,46.933,0,1,1,1,Primary,CA,CondoLo,Cashout
600144728,233000,794,38.338,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
600144730,469000,817,35.357,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
600144737,398000,809,38.277,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600144741,370000,760,23.718,0,0,0,1,Primary,AZ,SFR_At,Purchase
600144746,484000,730,22.19,0,0,0,1,Primary,NJ,CondoLo,Rate/Term
600144748,265000,766,48.698,0,1,0,0,NOO,CA,SFR_At,Rate/Term
600144760,196000,677,40.001,0,0,1,1,Primary,NV,SFR_Dt,Cashout
600144761,330000,766,47.546,0,1,0,0,NOO,CA,SFR_Dt,Rate/Term
600144768,240000,766,48.692,0,1,0,0,NOO,CA,SFR_At,Rate/Term
600144793,617000,787,34.057,0,1,0,0,NOO,CA,2 Unit,Rate/Term
600144797,273100,800,22.634,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600144800,515000,776,48.506,1,1,0,1,Primary,CA,CondoLo,Rate/Term
600144803,458000,780,26.072,0,1,0,0,NOO,CA,CondoLo,Rate/Term
600144811,360000,804,26.105,0,0,1,1,Primary,IL,SFR_Dt,Cashout
600144827,283000,705,35.154,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600144829,386000,761,45.647,0,0,0,1,Primary,IL,SFR_At,Rate/Term
600144845,555200,708,43.429,1,0,0,1,Primary,WA,SFR_Dt,Rate/Term
600144847,244287.97,746,37.479,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
600144852,183684,775,45.426,0,0,0,0,NOO,NJ,SFR_Dt,Purchase
600144861,418000,684,41.212,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600144869,180000,627,33.255,0,1,1,0,NOO,CA,2 Unit,Cashout
600144879,408000,712,37.67,0,0,1,1,Primary,FL,SFR_Dt,Cashout
600144880,300000,807,49.869,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600144894,339500,780,26.384,0,0,0,0,NOO,NY,2 Unit,Purchase
600144911,157775,811,43.563,0,0,0,1,Primary,MI,CondoLo,Rate/Term
600144922,275920,797,45.106,0,0,0,0,Second,FL,SFR_Dt,Purchase
600144928,316000,724,41.269,0,0,0,1,Primary,PA,SFR_At,Purchase
600144931,465000,744,25.653,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600144939,408400,754,36.089,0,0,0,1,Primary,CO,SFR_At,Rate/Term
600144940,413000,724,49.615,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
600144941,250000,769,20.978,0,0,1,1,Primary,MN,SFR_At,Cashout
600144943,183000,672,40.463,0,0,1,1,Primary,CO,SFR_At,Cashout
600144950,312340,814,31.968,0,0,0,1,Primary,FL,SFR_At,Purchase
600144960,416000,790,37.438,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600144962,346410,696,48.202,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600144963,593000,780,40.265,1,1,0,1,Primary,CA,SFR_At,Rate/Term
600144964,192000,772,32.526,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
600144970,87000,800,35.999,0,0,1,0,NOO,GA,SFR_At,Cashout
600144978,484350,721,45.554,0,1,0,1,Primary,CA,Det Condo,Rate/Term
600144998,553500,798,44.096,1,0,0,1,Primary,HI,SFR_Dt,Purchase
600145000,419000,775,37.098,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600145006,400000,762,20.533,0,0,0,1,Primary,MD,SFR_Dt,Rate/Term
600145014,408000,746,32.818,0,0,0,1,Primary,PA,SFR_At,Rate/Term
600145021,375200,805,40.195,0,1,0,1,Primary,CA,SFR_At,Rate/Term
600145022,412000,693,21.99,0,0,0,1,Primary,NJ,CondoLo,Rate/Term
600145027,308000,703,32.752,0,1,0,1,Primary,CA,SFR_Dt,Purchase
600145042,210000,777,49.075,0,0,0,0,Second,FL,SFR_Dt,Purchase
600145046,211875,801,22.195,0,0,0,1,Primary,VA,CondoLo,Purchase
600145049,257600,723,48.089,0,0,1,1,Primary,NV,SFR_At,Cashout
600145075,366000,724,31.786,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600145078,678512,801,29.449,1,0,0,1,Primary,NY,2 Unit,Purchase
600145091,435000,797,34.858,0,1,0,1,Primary,CA,CondoLo,Rate/Term
600145094,367000,738,25.741,0,0,0,1,Primary,IL,SFR_At,Rate/Term
600145098,392200,770,33.938,0,1,0,0,NOO,CA,SFR_Dt,Rate/Term
600145117,349300,791,39.048,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
600145133,466500,773,45.079,0,1,0,0,NOO,CA,2 Unit,Rate/Term
600145144,206625,772,47.89,0,0,0,1,Primary,WI,SFR_Dt,Purchase
600145146,393600,801,46.529,0,1,0,1,Primary,CA,SFR_At,Purchase
600145149,624700,739,38.815,1,0,0,1,Primary,HI,Det Condo,Rate/Term
600145150,148000,808,40.631,0,1,0,0,NOO,CA,SFR_At,Rate/Term
600145160,414000,779,30.64,0,0,0,0,Second,CT,SFR_Dt,Purchase
600145165,437000,791,40.684,0,0,1,1,Primary,NY,SFR_Dt,Cashout
600145194,361000,769,16.096,0,0,0,1,Primary,OH,SFR_Dt,Purchase
600145199,384750,721,49.345,0,0,0,1,Primary,FL,SFR_At,Purchase
600145203,576800,754,46.8,1,1,0,1,Primary,CA,CondoLo,Rate/Term
600145214,431000,713,15.566,0,0,0,1,Primary,CO,SFR_At,Rate/Term
600145232,227900,696,6.23,0,0,0,0,Second,MI,SFR_Dt,Purchase
600145255,215650,757,16.763,0,0,0,1,Primary,MI,SFR_Dt,Purchase
600145267,228000,685,35.325,0,1,0,1,Primary,CA,SFR_Dt,Purchase
600145279,300000,756,17.743,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600145281,230000,800,26.002,0,0,1,1,Primary,UT,SFR_Dt,Cashout
600145318,484350,765,42.32,0,1,1,0,NOO,CA,SFR_Dt,Cashout
600145364,352000,808,40.099,0,1,0,1,Primary,CA,SFR_At,Rate/Term
600145377,160000,791,42.959,0,0,1,1,Primary,MN,SFR_Dt,Cashout
600145380,441000,705,30.396,0,0,0,1,Primary,NY,Co-op,Purchase
600145381,370000,794,24.335,0,0,0,1,Primary,CT,CondoLo,Rate/Term
600145386,450000,803,21.488,0,0,0,1,Primary,MA,CondoLo,Rate/Term
600145397,400000,801,39.078,0,0,0,1,Primary,VA,SFR_Dt,Purchase
600145399,285000,785,47.968,0,0,0,0,Second,NV,SFR_At,Rate/Term
600145402,320000,820,11.717,0,0,1,1,Primary,CO,SFR_Dt,Cashout
600145407,371000,649,40.442,0,0,1,1,Primary,NY,SFR_Dt,Cashout
600145408,870000,761,31.492,0,1,0,0,NOO,CA,4 Unit,Rate/Term
600145417,320000,702,35.065,0,0,1,1,Primary,MN,SFR_Dt,Cashout
600145424,138500,724,42.557,0,1,1,1,Primary,CA,SFR_Dt,Cashout
600145427,305000,753,32.463,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
600145458,295000,796,30.327,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600145476,448900,817,26.6,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600145478,316900,708,39.403,0,0,1,1,Primary,NV,SFR_Dt,Cashout
600145480,389500,760,43.642,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600145486,220500,784,40.681,0,0,0,0,Second,CO,CondoLo,Purchase
600145492,369000,793,21.453,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600145502,527250,809,49.628,1,0,0,1,Primary,VA,SFR_At,Purchase
600145505,356000,718,46.902,0,0,0,1,Primary,VA,SFR_At,Rate/Term
600145506,396300,724,48.717,0,0,1,0,NOO,AZ,SFR_Dt,Cashout
600145532,596300,769,49.309,1,0,1,1,Primary,HI,SFR_Dt,Cashout
600145533,615000,747,49.067,1,0,0,1,Primary,MA,SFR_Dt,Purchase
